,,,,,,,,,,,,,,,,,,,,,,,,
"CC-BY-NC-ND-2.0-AU","scancode://cc-by-nc-nd-2.0-au",,,,,,,,,,,,,,,,,,,,,,,
"Developing Nations 2.0","scancode://cc-devnations-2.0",,,,,,,,,,,,,,,,,,,,,,,
"NonCommercial Sampling Plus 1.0","scancode://cc-nc-sampling-plus-1.0",,,,,,,,,,,,,,,,,,,,,,,
"CC-PD Mark 1.0","scancode://cc-pdm-1.0",,,,,,,,,,,,,,,,,,,,,,,
"Sampling 1.0","scancode://cc-sampling-1.0",,,,,,,,,,,,,,,,,,,,,,,
"Sampling Plus 1.0","scancode://cc-sampling-plus-1.0",,,,,,,,,,,,,,,,,,,,,,,
"scancode://ccrc-1.0","Common Cure Rights Commitment v1.0",,,,,,,,,,,,,,,,,,,,,,,
"CGIC License","scancode://cgic",,,,,,,,,,,,,,,,,,,,,,,
"scancode://chartdirector-6.0","ChartDirector 6.0 License Agreement",,,,,,,,,,,,,,,,,,,,,,,
"scancode://chicken-dl-0.2","Chicken Dance License v0.2",,,,,,,,,,,,,,,,,,,,,,,
"Chris Maunder License","scancode://chris-maunder",,,,,,,,,,,,,,,,,,,,,,,
"scancode://chris-stoy","Chris Stoy Attribution License",,,,,,,,,,,,,,,,,,,,,,,
"Christopher Velazquez License","scancode://christopher-velazquez",,,,,,,,,,,,,,,,,,,,,,,
"Classic VB License","scancode://classic-vb",,,,,,,,,,,,,,,,,,,,,,,
"Classworlds License","scancode://classworlds",,,,,,,,,,,,,,,,,,,,,,,
"Clause 6 Exception to LGPL 2.1","scancode://clause-6-exception-lgpl-2.1",,,,,,,,,,,,,,,,,,,,,,,
"Click License","scancode://click-license",,,,,,,,,,,,,,,,,,,,,,,
"Cloudera Express License","scancode://cloudera-express",,,,,,,,,,,,,,,,,,,,,,,
"CMR License","scancode://cmr-no",,,,,,,,,,,,,,,,,,,,,,,
"CMU Computing Services License","scancode://cmu-computing-services",,,,,,,,,,,,,,,,,,,,,,,
"CMU MIT-style","scancode://cmu-mit",,,,,,,,,,,,,,,,,,,,,,,
"CMU Simple License","scancode://cmu-simple",,,,,,,,,,,,,,,,,,,,,,,
"CCL","scancode://cockroach",,,,,,,,,,,,,,,,,,,,,,,
"CockroachDB Use Grant for BSL 1.1","scancode://cockroachdb-use-grant-for-bsl-1.1",,,,,,,,,,,,,,,,,,,,,,,
"CodeGuru Permissions","scancode://codeguru-permissions",,,,,,,,,,,,,,,,,,,,,,,
"Codexia License","scancode://codexia",,,,,,,,,,,,,,,,,,,,,,,
"scancode://cognitive-web-osl-1.1","CognitiveWeb Open Source License 1.1",,,,,,,,,,,,,,,,,,,,,,,
"scancode://colt","Colt License Agreement",,,,,,,,,,,,,,,,,,,,,,,
"com.oreilly.servlet License","scancode://com-oreilly-servlet",,,,,,,,,,,,,,,,,,,,,,,
"Commercial License","scancode://commercial-license",,,,,,,,,,,,,,,,,,,,,,,
"Commercial Option","scancode://commercial-option",,,,,,,,,,,,,,,,,,,,,,,
"CommonJ Timer License","scancode://commonj-timer",,,,,,,,,,,,,,,,,,,,,,,
"Compass License","scancode://compass",,,,,,,,,,,,,,,,,,,,,,,
"ComponentAce JCraft License","scancode://componentace-jcraft",,,,,,,,,,,,,,,,,,,,,,,
"scancode://compuphase-linking-exception","compuphase Linking Exception to Apache 2.0",,,,,,,,,,,,,,,,,,,,,,,
"scancode://concursive-pl-1.0","Concursive Public License 1.0",,,,,,,,,,,,,,,,,,,,,,,
"Confluent Community License 1.0","scancode://confluent-community-1.0",,,,,,,,,,,,,,,,,,,,,,,
"CNVPL 4.0","scancode://cooperative-non-violent-4.0",,,,,,,,,,,,,,,,,,,,,,,
"Copyheart","scancode://copyheart",,,,,,,,,,,,,,,,,,,,,,,
"CAL Software","scancode://corporate-accountability-1.1",,,,,,,,,,,,,,,,,,,,,,,
"CC+CAL","scancode://corporate-accountability-commercial-1.1",,,,,,,,,,,,,,,,,,,,,,,
"scancode://cosl","Cougaar Open Source License",,,,,,,,,,,,,,,,,,,,,,,
"COSLi","scancode://cosli",,,,,,,,,,,,,,,,,,,,,,,
"scancode://couchbase-community","Couchbase Community Edition License",,,,,,,,,,,,,,,,,,,,,,,
"scancode://couchbase-enterprise","Couchbase Enterprise Edition License",,,,,,,,,,,,,,,,,,,,,,,
"CPL 0.5","scancode://cpl-0.5",,,,,,,,,,,,,,,,,,,,,,,
"CppCoreGuidelines License","scancode://cpp-core-guidelines",,,,,,,,,,,,,,,,,,,,,,,
"CRAPL v0 BETA 1","scancode://crapl-0.1",,,,,,,,,,,,,,,,,,,,,,,
"Crashlytics Agreement 2018","scancode://crashlytics-agreement-2018",,,,,,,,,,,,,,,,,,,,,,,
"CRCalc license","scancode://crcalc",,,,,,,,,,,,,,,,,,,,,,,
"Cryptographic keys redistribution","scancode://crypto-keys-redistribution",,,,,,,,,,,,,,,,,,,,,,,
"Crypto++ License","scancode://cryptopp",,,,,,,,,,,,,,,,,,,,,,,
"CSLA License","scancode://csla",,,,,,,,,,,,,,,,,,,,,,,
"CSPRNG","scancode://csprng",,,,,,,,,,,,,,,,,,,,,,,
"Cubiware Software License 1.0","scancode://cubiware-software-1.0",,,,,,,,,,,,,,,,,,,,,,,
"CUPS License","scancode://cups",,,,,,,,,,,,,,,,,,,,,,,
"scancode://cvwl","Collaborative Virtual Workspace License",,,,,,,,,,,,,,,,,,,,,,,
"CxImage License","scancode://cximage",,,,,,,,,,,,,,,,,,,,,,,
"Cygwin exception to GPL 2.0","scancode://cygwin-exception-2.0",,,,,,,,,,,,,,,,,,,,,,,
"scancode://cygwin-exception-3.0","Cygwin exception to GPL 3.0 or later",,,,,,,,,,,,,,,,,,,,,,,
"Cygwin exception to LGPL 3.0 or later","scancode://cygwin-exception-lgpl-3.0-plus",,,,,,,,,,,,,,,,,,,,,,,
"scancode://d-fsl-1.0-en","German Free Software License",,,,,,,,,,,,,,,,,,,,,,,
"D Zlib","scancode://d-zlib",,,,,,,,,,,,,,,,,,,,,,,
"DAMAIL","scancode://damail",,,,,,,,,,,,,,,,,,,,,,,
"Dante Treglia License","scancode://dante-treglia",,,,,,,,,,,,,,,,,,,,,,,
"scancode://day-spec","Day Specification License",,,,,,,,,,,,,,,,,,,,,,,
"DBAD License 1.1","scancode://dbad-1.1",,,,,,,,,,,,,,,,,,,,,,,
"dbad","scancode://dbad",,,,,,,,,,,,,,,,,,,,,,,
"DbCL 1.0","scancode://dbcl-1.0",,,,,,,,,,,,,,,,,,,,,,,
"DCO 1.1","scancode://dco-1.1",,,,,,,,,,,,,,,,,,,,,,,
"DejaVu Font License","scancode://dejavu-font",,,,,,,,,,,,,,,,,,,,,,,
"Delorie Historical License","scancode://delorie-historical",,,,,,,,,,,,,,,,,,,,,,,
"Dennis Ferguson License","scancode://dennis-ferguson",,,,,,,,,,,,,,,,,,,,,,,
"Devblocks 1.0","scancode://devblocks-1.0",,,,,,,,,,,,,,,,,,,,,,,
"scancode://dgraph-cla","Dgraph Community License Agreement",,,,,,,,,,,,,,,,,,,,,,,
"dhtmlab Public License","scancode://dhtmlab-public",,,,,,,,,,,,,,,,,,,,,,,
"Digia Qt Commercial","scancode://digia-qt-commercial",,,,,,,,,,,,,,,,,,,,,,,
"Digia Qt Exception to LGPL 2.1","scancode://digia-qt-exception-lgpl-2.1",,,,,,,,,,,,,,,,,,,,,,,
"scancode://digia-qt-preview","Digia Qt Preview Agreement 2.4",,,,,,,,,,,,,,,,,,,,,,,
"DivX Open License 1.0","scancode://divx-open-1.0",,,,,,,,,,,,,,,,,,,,,,,
"DivX Open License 2.1","scancode://divx-open-2.1",,,,,,,,,,,,,,,,,,,,,,,
"dmalloc License","scancode://dmalloc",,,,,,,,,,,,,,,,,,,,,,,
"Do No Harm","scancode://do-no-harm-0.1",,,,,,,,,,,,,,,,,,,,,,,
"Docbook License","scancode://docbook",,,,,,,,,,,,,,,,,,,,,,,
"Doug Lea License","scancode://doug-lea",,,,,,,,,,,,,,,,,,,,,,,
"Douglas Young License","scancode://douglas-young",,,,,,,,,,,,,,,,,,,,,,,
"DPL-1.1","scancode://dpl-1.1",,,,,,,,,,,,,,,,,,,,,,,
"Dr John Maddock License","scancode://dr-john-maddock",,,,,,,,,,,,,,,,,,,,,,,
"Dropbear-2016","scancode://dropbear-2016",,,,,,,,,,,,,,,,,,,,,,,
"Dropbear License","scancode://dropbear",,,,,,,,,,,,,,,,,,,,,,,
"Dtree License","scancode://dtree",,,,,,,,,,,,,,,,,,,,,,,
"Dual BSD-GPL","scancode://dual-bsd-gpl",,,,,,,,,,,,,,,,,,,,,,,
"DUNE exception to the GPL","scancode://dune-exception",,,,,,,,,,,,,,,,,,,,,,,
"DWTFNMFPL-3.0","scancode://dwtfnmfpl-3.0",,,,,,,,,,,,,,,,,,,,,,,
"Dynamic Drive TOU","scancode://dynamic-drive-tou",,,,,,,,,,,,,,,,,,,,,,,
"Dynarch Developer Agreement","scancode://dynarch-developer",,,,,,,,,,,,,,,,,,,,,,,
"Dynarch Linkware Agreement","scancode://dynarch-linkware",,,,,,,,,,,,,,,,,,,,,,,
"scancode://eclipse-sua-2001","Eclipse Foundation Software User Agreement 2001",,,,,,,,,,,,,,,,,,,,,,,
"scancode://eclipse-sua-2002","Eclipse Foundation Software User Agreement 2002",,,,,,,,,,,,,,,,,,,,,,,
"scancode://eclipse-sua-2003","Eclipse Foundation Software User Agreement 2003",,,,,,,,,,,,,,,,,,,,,,,
"scancode://eclipse-sua-2004","Eclipse Foundation Software User Agreement 2004",,,,,,,,,,,,,,,,,,,,,,,
"scancode://eclipse-sua-2005","Eclipse Foundation Software User Agreement 2005",,,,,,,,,,,,,,,,,,,,,,,
"scancode://eclipse-sua-2010","Eclipse Foundation Software User Agreement 2010",,,,,,,,,,,,,,,,,,,,,,,
"scancode://eclipse-sua-2011","Eclipse Foundation Software User Agreement 2011",,,,,,,,,,,,,,,,,,,,,,,
"scancode://eclipse-sua-2014-11","Eclipse Foundation Software User Agreement 2014-11",,,,,,,,,,,,,,,,,,,,,,,
"scancode://eclipse-sua-2014","Eclipse Foundation Software User Agreement 2014",,,,,,,,,,,,,,,,,,,,,,,
"scancode://eclipse-sua-2017","Eclipse Foundation Software User Agreement 2017",,,,,,,,,,,,,,,,,,,,,,,
"Ecma Documentation License","scancode://ecma-documentation",,,,,,,,,,,,,,,,,,,,,,,
"Ecma no patent notice","scancode://ecma-no-patent",,,,,,,,,,,,,,,,,,,,,,,
"scancode://ecma-patent-coc-0","Ecma Historical Code of Conduct in Patent Matters",,,,,,,,,,,,,,,,,,,,,,,
"scancode://ecma-patent-coc-1","Ecma Code of Conduct in Patent Matters v1",,,,,,,,,,,,,,,,,,,,,,,
"scancode://ecma-patent-coc-2","Ecma Code of Conduct in Patent Matters v2",,,,,,,,,,,,,,,,,,,,,,,
"scancode://ecosrh-1.0","Cygnus eCos Public License 1.0",,,,,,,,,,,,,,,,,,,,,,,
"EFSL 1.0","scancode://efsl-1.0",,,,,,,,,,,,,,,,,,,,,,,
"scancode://egenix-1.0.0","eGenix Public License 1.0.0",,,,,,,,,,,,,,,,,,,,,,,
"eGrappler License","scancode://egrappler",,,,,,,,,,,,,,,,,,,,,,,
"ej-technologies EULA","scancode://ej-technologies-eula",,,,,,,,,,,,,,,,,,,,,,,
"Ekiga exception to GPL 2.0 or later","scancode://ekiga-exception-2.0-plus",,,,,,,,,,,,,,,,,,,,,,,
"Ekioh License","scancode://ekioh",,,,,,,,,,,,,,,,,,,,,,,
"Elastic License 2018","scancode://elastic-license-2018",,,,,,,,,,,,,,,,,,,,,,,
"GPL-Elib","scancode://elib-gpl",,,,,,,,,,,,,,,,,,,,,,,
"EllisLab License","scancode://ellis-lab",,,,,,,,,,,,,,,,,,,,,,,
"scancode://emit","Enhanced MIT License",,,,,,,,,,,,,,,,,,,,,,,
"EMX Library License","scancode://emx-library",,,,,,,,,,,,,,,,,,,,,,,
"scancode://energyplus-bsd","EnergyPlus BSD-Style License",,,,,,,,,,,,,,,,,,,,,,,
"Enhydra 1.1","scancode://enhydra-1.1",,,,,,,,,,,,,,,,,,,,,,,
"ePaperPress License","scancode://epaperpress",,,,,,,,,,,,,,,,,,,,,,,
"EPO-OSL","scancode://epo-osl-2005.1",,,,,,,,,,,,,,,,,,,,,,,
"Errbot exception","scancode://errbot-exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://esri-devkit","Esri Developer Kit License",,,,,,,,,,,,,,,,,,,,,,,
"Esri License","scancode://esri",,,,,,,,,,,,,,,,,,,,,,,
"ExamDiff License","scancode://examdiff",,,,,,,,,,,,,,,,,,,,,,,
"Excelsior JET Runtime License","scancode://excelsior-jet-runtime",,,,,,,,,,,,,,,,,,,,,,,
"Fabien Tassin License","scancode://fabien-tassin",,,,,,,,,,,,,,,,,,,,,,,
"scancode://fabric-agreement-2017","Fabric Software and Services Agreement 2017",,,,,,,,,,,,,,,,,,,,,,,
"scancode://facebook-nuclide","Facebook Nuclide Software License",,,,,,,,,,,,,,,,,,,,,,,
"Facebook Patent Rights 2","scancode://facebook-patent-rights-2",,,,,,,,,,,,,,,,,,,,,,,
"Facebook Software License","scancode://facebook-software-license",,,,,,,,,,,,,,,,,,,,,,,
"Fair Source v0.9","scancode://fair-source-0.9",,,,,,,,,,,,,,,,,,,,,,,
"FancyZoom License","scancode://fancyzoom",,,,,,,,,,,,,,,,,,,,,,,
"scancode://far-manager-exception","Far Manager exception to BSD-3-Clause",,,,,,,,,,,,,,,,,,,,,,,
"FFTPACK License 2004","scancode://fftpack-2004",,,,,,,,,,,,,,,,,,,,,,,
"Filament Group MIT License","scancode://filament-group-mit",,,,,,,,,,,,,,,,,,,,,,,
"First Works Appreciative License 1.2","scancode://first-works-appreciative-1.2",,,,,,,,,,,,,,,,,,,,,,,
"Flex 2.5","scancode://flex-2.5",,,,,,,,,,,,,,,,,,,,,,,
"scancode://flex2sdk","Adobe Flex 2.0.1 SDK EULA",,,,,,,,,,,,,,,,,,,,,,,
"Flora License v1.1","scancode://flora-1.1",,,,,,,,,,,,,,,,,,,,,,,
"Flowplayer GPL 3.0","scancode://flowplayer-gpl-3.0",,,,,,,,,,,,,,,,,,,,,,,
"font-alias License","scancode://font-alias",,,,,,,,,,,,,,,,,,,,,,,
"foobar2000 License","scancode://foobar2000",,,,,,,,,,,,,,,,,,,,,,,
"scancode://fpl","Freeware Public License (FPL)",,,,,,,,,,,,,,,,,,,,,,,
"FPLOT LIcense","scancode://fplot",,,,,,,,,,,,,,,,,,,,,,,
"scancode://fraunhofer-fdk-aac-codec","Fraunhofer FDK AAC Codec Library for Android",,,,,,,,,,,,,,,,,,,,,,,
"Fraunhofer ISO 14496-10 License","scancode://fraunhofer-iso-14496-10",,,,,,,,,,,,,,,,,,,,,,,
"FAL 1.3","scancode://free-art-1.3",,,,,,,,,,,,,,,,,,,,,,,
"Free-Fork License","scancode://free-fork",,,,,,,,,,,,,,,,,,,,,,,
"Free unknown","scancode://free-unknown",,,,,,,,,,,,,,,,,,,,,,,
"FreeBSD Boot","scancode://freebsd-boot",,,,,,,,,,,,,,,,,,,,,,,
"FreeBSD Doc License","scancode://freebsd-doc",,,,,,,,,,,,,,,,,,,,,,,
"scancode://freebsd-first","FreeBSD unmodified first lines License",,,,,,,,,,,,,,,,,,,,,,,
"FreeMarker License","scancode://freemarker",,,,,,,,,,,,,,,,,,,,,,,
"FreeTTS License","scancode://freetts",,,,,,,,,,,,,,,,,,,,,,,
"FreeType Patent Grant","scancode://freetype-patent",,,,,,,,,,,,,,,,,,,,,,,
"scancode://froala-owdl-1.0","Froala Open Web Design License",,,,,,,,,,,,,,,,,,,,,,,
"FSF Unlimited License No Warranty","scancode://fsf-unlimited-no-warranty",,,,,,,,,,,,,,,,,,,,,,,
"FTDI License","scancode://ftdi",,,,,,,,,,,,,,,,,,,,,,,
"FtpBean License","scancode://ftpbean",,,,,,,,,,,,,,,,,,,,,,,
"Gareth McCaughan License","scancode://gareth-mccaughan",,,,,,,,,,,,,,,,,,,,,,,
"Gary S. Brown License","scancode://gary-s-brown",,,,,,,,,,,,,,,,,,,,,,,
"GCC compiler exception to GPL 2.0","scancode://gcc-compiler-exception-2.0",,,,,,,,,,,,,,,,,,,,,,,
"GDCL License","scancode://gdcl",,,,,,,,,,,,,,,,,,,,,,,
"Generic CLA","scancode://generic-cla",,,,,,,,,,,,,,,,,,,,,,,
"Generic Export Compliance Notice","scancode://generic-export-compliance",,,,,,,,,,,,,,,,,,,,,,,
"Generic ToS","scancode://generic-tos",,,,,,,,,,,,,,,,,,,,,,,
"Generic Trademark Notice","scancode://generic-trademark",,,,,,,,,,,,,,,,,,,,,,,
"Genivia Proprietary","scancode://genivia-gsoap",,,,,,,,,,,,,,,,,,,,,,,
"Genode exception to AGPL 3.0","scancode://genode-agpl-3.0-exception",,,,,,,,,,,,,,,,,,,,,,,
"Geoff Kuenning License 1993","scancode://geoff-kuenning-1993",,,,,,,,,,,,,,,,,,,,,,,
"GeoServer exception to GPL 2.0 or later","scancode://geoserver-exception-2.0-plus",,,,,,,,,,,,,,,,,,,,,,,
"scancode://ghostscript-1988","Ghostscript General Public License 1988",,,,,,,,,,,,,,,,,,,,,,,
"GLUT License","scancode://glut",,,,,,,,,,,,,,,,,,,,,,,
"GoAhead License","scancode://goahead",,,,,,,,,,,,,,,,,,,,,,,
"scancode://google-analytics-tos-2015","Google Analytics Terms of Service 2015",,,,,,,,,,,,,,,,,,,,,,,
"scancode://google-analytics-tos-2016","Google Analytics Terms of Service 2016",,,,,,,,,,,,,,,,,,,,,,,
"scancode://google-analytics-tos","Google Analytics Terms of Service",,,,,,,,,,,,,,,,,,,,,,,
"Google Patent License for Fuchsia","scancode://google-patent-license-fuchsia",,,,,,,,,,,,,,,,,,,,,,,
"Google Patent License for Fuschia","scancode://google-patent-license-fuschia",,,,,,,,,,,,,,,,,,,,,,,
"Google Patent License for Go","scancode://google-patent-license-golang",,,,,,,,,,,,,,,,,,,,,,,
"Google Patent License for WebM","scancode://google-patent-license-webm",,,,,,,,,,,,,,,,,,,,,,,
"Google Patent License for WebRTC","scancode://google-patent-license-webrtc",,,,,,,,,,,,,,,,,,,,,,,
"Google Patent License","scancode://google-patent-license",,,,,,,,,,,,,,,,,,,,,,,
"Google TOS 2013","scancode://google-tos-2013",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-adaptec","GPL 2.0 plus Adaptec conditions",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-autoopts","GPL 2.0 or later with AutoOpts exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-bison-2.2","GPL 2.0 or later with Bison 2.2 exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-bison","GPL 2.0 with bison exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-broadcom-linking","GPL 2.0 with Broadcom Linking Exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-cygwin","GPL 2.0 with Cygwin exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-djvu","GPL 2.0 with DjVu Patent Grant",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-freertos","GPL 2.0 with FreeRTOS exception",,,,,,,,,,,,,,,,,,,,,,,
"GPL 2.0 with GCC compiler exception","scancode://gpl-2.0-gcc-compiler-exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-glibc","GPL 2.0 with GLibC exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-guile","GPL 2.0 with GUILE exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-ice","GPL 2.0 with Ice exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-independent-module-linking","GPL 2.0 with Independent Module Linking exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-iolib","GPL 2.0 with GNU IO Library exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-iso-cpp","GPL 2.0 with ISO C++ Library exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-javascript","GPL 2.0 with Javascript exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-kernel","GPL 2.0 with Kernel Exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-koterov","GPL 2.0 with Dmitry Koterov additions",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-libgit2","GPL 2.0 with libgit2 exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-library","GPL 2.0 with Library exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-libtool","GPL 2.0 with GNU Libtool exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-lmbench","GPL 2.0 with LMBench exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-mysql-connector-odbc","GPL 2.0 with MySQL Connector ODBC exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-mysql-floss","GPL 2.0 with MySQL FLOSS exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-openjdk","GPL 2.0 with OpenJDK Classpath exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-openssl","GPL 2.0 with OpenSSL exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-oracle-mysql-foss","GPL 2.0 with Oracle MySQL FOSS exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-oracle-openjdk","GPL 2.0 with Oracle OpenJDK classpath exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-plus-ada","GPL 2.0 or later with Ada exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-plus-ekiga","GPL 2.0 or later with Ekiga exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-plus-gcc","GPL 2.0 or later with GCC exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-plus-geoserver","GPL 2.0 or later with GeoServer exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-plus-linking","GPL 2.0 or later with Linking exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-plus-nant","GPL 2.0 or later with NAnt exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-plus-openmotif","GPL 2.0 or later with Open Motif exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-plus-openssl","GPL 2.0 or later with OpenSSL exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-plus-sane","GPL 2.0 or later with SANE exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-plus-subcommander","GPL 2.0 or later with Subcommander exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-plus-syntext","GPL 2.0 or GPL 3.0 with Syntext Serna exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-plus-upx","GPL 2.0 or later with UPX exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-proguard","GPL 2.0 with ProGuard exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-qt-qca","GPL 2.0 with Qt-QCA exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-redhat","GPL 2.0 with Fedora Red Hat Exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-rrdtool-floss","GPL 2.0 with RRDtool FLOSS Exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-2.0-uboot","GPL 2.0 with U-Boot exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-3.0-aptana","GPL 3.0 with Aptana exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-3.0-bison","GPL 3.0 or later with Bison exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-3.0-cygwin","GPL 3.0 or later with Cygwin exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-3.0-font","GPL 3.0 or later with font exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-3.0-openbd","GPL 3.0h with OpenBD exception",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gpl-3.0-plus-openssl","GPL 3.0 or later with OpenSSL exception",,,,,,,,,,,,,,,,,,,,,,,
"GPL Generic Additional Terms","scancode://gpl-generic-additional-terms",,,,,,,,,,,,,,,,,,,,,,,
"Graphics Gems License","scancode://graphics-gems",,,,,,,,,,,,,,,,,,,,,,,
"Greg Roelofs License","scancode://greg-roelofs",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gregory-pietsch","Gregory Pietsch Liberal License",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gsoap-1.3a","gSOAP Public License v1.3a",,,,,,,,,,,,,,,,,,,,,,,
"scancode://gstreamer-exception-2.0","GStreamer exception to GPL 2.0 or later",,,,,,,,,,,,,,,,,,,,,,,
"GUILE exception to GPL 2.0","scancode://guile-exception-2.0",,,,,,,,,,,,,,,,,,,,,,,
"GUST Font License 1.0","scancode://gust-font-1.0",,,,,,,,,,,,,,,,,,,,,,,
"GUST Font License 2006-09-30","scancode://gust-font-2006-09-30",,,,,,,,,,,,,,,,,,,,,,,
"Gutenberg License 2020","scancode://gutenberg-2020",,,,,,,,,,,,,,,,,,,,,,,
"H2 1.0","scancode://h2-1.0",,,,,,,,,,,,,,,,,,,,,,,
"HACOS 1.2","scancode://hacos-1.2",,,,,,,,,,,,,,,,,,,,,,,
"Hauppauge Firmware EULA","scancode://hauppauge-firmware-eula",,,,,,,,,,,,,,,,,,,,,,,
"Hauppauge Firmware OEM License","scancode://hauppauge-firmware-oem",,,,,,,,,,,,,,,,,,,,,,,
"Hazelcast Community License 1.0","scancode://hazelcast-community-1.0",,,,,,,,,,,,,,,,,,,,,,,
"HDF4 License","scancode://hdf4",,,,,,,,,,,,,,,,,,,,,,,
"HDF5License","scancode://hdf5",,,,,,,,,,,,,,,,,,,,,,,
"HDPARM License","scancode://hdparm",,,,,,,,,,,,,,,,,,,,,,,
"Helios","scancode://helios-eula",,,,,,,,,,,,,,,,,,,,,,,
"scancode://helix","Helix DNA License",,,,,,,,,,,,,,,,,,,,,,,
"HERE Proprietary","scancode://here-proprietary",,,,,,,,,,,,,,,,,,,,,,,
"HESSLA","scancode://hessla",,,,,,,,,,,,,,,,,,,,,,,
"HIDAPI License","scancode://hidapi",,,,,,,,,,,,,,,,,,,,,,,
"Hippocratic License 1.0","scancode://hippocratic-1.0",,,,,,,,,,,,,,,,,,,,,,,
"Hippocratic License 1.1","scancode://hippocratic-1.1",,,,,,,,,,,,,,,,,,,,,,,
"Hippocratic License v1.2","scancode://hippocratic-1.2",,,,,,,,,,,,,,,,,,,,,,,
"Hippocratic License 2.0","scancode://hippocratic-2.0",,,,,,,,,,,,,,,,,,,,,,,
"Historical Notice - NTP","scancode://historical-ntp",,,,,,,,,,,,,,,,,,,,,,,
"Hot Potato License","scancode://hot-potato",,,,,,,,,,,,,,,,,,,,,,,
"HP Enterprise EULA","scancode://hp-enterprise-eula",,,,,,,,,,,,,,,,,,,,,,,
"HP Netperf License","scancode://hp-netperf",,,,,,,,,,,,,,,,,,,,,,,
"hp-proliant-essentials","scancode://hp-proliant-essentials",,,,,,,,,,,,,,,,,,,,,,,
"SNMP++ License","scancode://hp-snmp-pp",,,,,,,,,,,,,,,,,,,,,,,
"HP Software EULA","scancode://hp-software-eula",,,,,,,,,,,,,,,,,,,,,,,
